Date,Acc Code,Je Source,Category,Journal Name,Gl Doc Num,Description,GL Line Description,GL Line Num,Party/Customer Name,Reference Number,Sub Doc Num,Sub Ledger Description,Accounted Dr,Accounted Cr
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471108 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177471,Journal Import 2591676:,//SETTLEMENT,2,,,,,650,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471109 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177433,Journal Import 2591676:,//SETTLEMENT,2,,,,,1100,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471110 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177612,Journal Import 2591676:,//SETTLEMENT,2,,,,,3410,0
22-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471111 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177623,Journal Import 2599930:,//SETTLEMENT,2,,,,,450,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471112 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177517,Journal Import 2591676:,//SETTLEMENT,2,,,,,1000,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471113 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177321,Journal Import 2591676:,//SETTLEMENT,2,,,,,1850,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471114 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177564,Journal Import 2591676:,//SETTLEMENT,2,,,,,1300,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471115 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177421,Journal Import 2591676:,//SETTLEMENT,2,,,,,1500,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471116 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177409,Journal Import 2591676:,//SETTLEMENT,2,,,,,800,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471117 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177434,Journal Import 2591676:,//SETTLEMENT,2,,,,,1100,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471118 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177410,Journal Import 2591676:,//SETTLEMENT,2,,,,,800,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471119 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177563,Journal Import 2591676:,//SETTLEMENT,2,,,,,750,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471120 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177240,Journal Import 2591676:,//SETTLEMENT,2,,,,,900,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471121 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177609,Journal Import 2591676:,//SETTLEMENT,2,,,,,3000,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471122 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177411,Journal Import 2591676:,//SETTLEMENT,2,,,,,800,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471123 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177412,Journal Import 2591676:,//SETTLEMENT,2,,,,,800,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471124 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177526,Journal Import 2591676:,//SETTLEMENT,2,,,,,3640,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471125 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177413,Journal Import 2591676:,//SETTLEMENT,2,,,,,800,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471126 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177414,Journal Import 2591676:,//SETTLEMENT,2,,,,,800,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471127 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177435,Journal Import 2591676:,//SETTLEMENT,2,,,,,5700,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471128 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177556,Journal Import 2591676:,//SETTLEMENT,2,,,,,1100,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471129 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177505,Journal Import 2591676:,//SETTLEMENT,2,,,,,500,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471130 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177373,Journal Import 2591676:,//SETTLEMENT,2,,,,,1300,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471131 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177518,Journal Import 2591676:,//SETTLEMENT,2,,,,,1000,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471132 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177472,Journal Import 2591676:,//SETTLEMENT,2,,,,,650,0
22-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471133 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177626,Journal Import 2599930:,//SETTLEMENT,2,,,,,4426,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471134 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177332,Journal Import 2591676:,//SETTLEMENT,2,,,,,250,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471135 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177437,Journal Import 2591676:,//SETTLEMENT,2,,,,,6200,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471136 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177415,Journal Import 2591676:,//SETTLEMENT,2,,,,,800,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471137 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177453,Journal Import 2591676:,//SETTLEMENT,2,,,,,1200,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471138 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177416,Journal Import 2591676:,//SETTLEMENT,2,,,,,800,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471139 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177241,Journal Import 2591676:,//SETTLEMENT,2,,,,,900,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471140 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177367,Journal Import 2591676:,//SETTLEMENT,2,,,,,100,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471141 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177374,Journal Import 2591676:,//SETTLEMENT,2,,,,,1300,0
22-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471142 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177625,Journal Import 2599930:,//SETTLEMENT,2,,,,,2888,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471143 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177506,Journal Import 2591676:,//SETTLEMENT,2,,,,,500,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471144 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177454,Journal Import 2591676:,//SETTLEMENT,2,,,,,1200,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471145 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177519,Journal Import 2591676:,//SETTLEMENT,2,,,,,1000,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471146 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177507,Journal Import 2591676:,//SETTLEMENT,2,,,,,500,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471147 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177508,Journal Import 2591676:,//SETTLEMENT,2,,,,,500,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471148 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177509,Journal Import 2591676:,//SETTLEMENT,2,,,,,500,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471149 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177423,Journal Import 2591676:,//SETTLEMENT,2,,,,,1800,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471150 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177510,Journal Import 2591676:,//SETTLEMENT,2,,,,,500,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471151 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177322,Journal Import 2591676:,//SETTLEMENT,2,,,,,1850,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471152 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177455,Journal Import 2591676:,//SETTLEMENT,2,,,,,1200,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471153 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177511,Journal Import 2591676:,//SETTLEMENT,2,,,,,500,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471154 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177242,Journal Import 2591676:,//SETTLEMENT,2,,,,,900,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471155 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177417,Journal Import 2591676:,//SETTLEMENT,2,,,,,800,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471156 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177512,Journal Import 2591676:,//SETTLEMENT,2,,,,,500,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471157 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177388,Journal Import 2591676:,//SETTLEMENT,2,,,,,1400,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471158 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177368,Journal Import 2591676:,//SETTLEMENT,2,,,,,100,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471159 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177557,Journal Import 2591676:,//SETTLEMENT,2,,,,,1100,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471160 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177243,Journal Import 2591676:,//SETTLEMENT,2,,,,,900,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471161 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177418,Journal Import 2591676:,//SETTLEMENT,2,,,,,800,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471162 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177520,Journal Import 2591676:,//SETTLEMENT,2,,,,,1000,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471163 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177384,Journal Import 2591676:,//SETTLEMENT,2,,,,,750,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471164 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177456,Journal Import 2591676:,//SETTLEMENT,2,,,,,1200,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471165 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177244,Journal Import 2591676:,//SETTLEMENT,2,,,,,900,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471166 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177315,Journal Import 2591676:,//SETTLEMENT,2,,,,,199,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471167 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177362,Journal Import 2591676:,//SETTLEMENT,2,,,,,350,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471168 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177369,Journal Import 2591676:,//SETTLEMENT,2,,,,,100,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471169 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177245,Journal Import 2591676:,//SETTLEMENT,2,,,,,900,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471170 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177246,Journal Import 2591676:,//SETTLEMENT,2,,,,,2000,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471171 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177593,Journal Import 2591676:,//SETTLEMENT,2,,,,,400,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471172 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177514,Journal Import 2591676:,//SETTLEMENT,2,,,,,950,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471173 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177247,Journal Import 2591676:,//SETTLEMENT,2,,,,,2000,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471174 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177457,Journal Import 2591676:,//SETTLEMENT,2,,,,,1200,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471175 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177458,Journal Import 2591676:,//SETTLEMENT,2,,,,,1200,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471176 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177560,Journal Import 2591676:,//SETTLEMENT,2,,,,,700,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471177 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177370,Journal Import 2591676:,//SETTLEMENT,2,,,,,100,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471178 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177558,Journal Import 2591676:,//SETTLEMENT,2,,,,,1100,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471179 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177371,Journal Import 2591676:,//SETTLEMENT,2,,,,,100,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471180 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177419,Journal Import 2591676:,//SETTLEMENT,2,,,,,800,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471181 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177375,Journal Import 2591676:,//SETTLEMENT,2,,,,,1300,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471182 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177513,Journal Import 2591676:,//SETTLEMENT,2,,,,,500,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471183 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177333,Journal Import 2591676:,//SETTLEMENT,2,,,,,250,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471184 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177355,Journal Import 2591676:,//SETTLEMENT,2,,,,,299,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471185 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177552,Journal Import 2591676:,//SETTLEMENT,2,,,,,4880,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471186 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177459,Journal Import 2591676:,//SETTLEMENT,2,,,,,1200,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471187 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177460,Journal Import 2591676:,//SETTLEMENT,2,,,,,1200,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471188 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177461,Journal Import 2591676:,//SETTLEMENT,2,,,,,1200,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471189 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177595,Journal Import 2591676:,//SETTLEMENT,2,,,,,410,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471190 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177420,Journal Import 2591676:,//SETTLEMENT,2,,,,,800,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471191 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177594,Journal Import 2591676:,//SETTLEMENT,2,,,,,400,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471192 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177385,Journal Import 2591676:,//SETTLEMENT,2,,,,,750,0
22-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471193 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177632,Journal Import 2599930:,//SETTLEMENT,2,,,,,175,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471194 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177372,Journal Import 2591676:,//SETTLEMENT,2,,,,,100,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471195 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177550,Journal Import 2591676:,//SETTLEMENT,2,,,,,4470,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471196 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177323,Journal Import 2591676:,//SETTLEMENT,2,,,,,1850,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471197 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177376,Journal Import 2591676:,//SETTLEMENT,2,,,,,1300,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471198 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177521,Journal Import 2591676:,//SETTLEMENT,2,,,,,1000,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471199 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177561,Journal Import 2591676:,//SETTLEMENT,2,,,,,700,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471200 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177522,Journal Import 2591676:,//SETTLEMENT,2,,,,,1000,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471201 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177317,Journal Import 2591676:,//SETTLEMENT,2,,,,,200,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471202 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177596,Journal Import 2591676:,//SETTLEMENT,2,,,,,2350,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471203 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177549,Journal Import 2591676:,//SETTLEMENT,2,,,,,4450,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471204 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177473,Journal Import 2591676:,//SETTLEMENT,2,,,,,650,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471205 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177562,Journal Import 2591676:,//SETTLEMENT,2,,,,,700,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471206 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177386,Journal Import 2591676:,//SETTLEMENT,2,,,,,750,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471207 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177559,Journal Import 2591676:,//SETTLEMENT,2,,,,,1100,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471208 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177463,Journal Import 2591676:,//SETTLEMENT,3,,,,,50,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471208 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177463,Journal Import 2591676:,//SETTLEMENT,4,,,,,1800,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471209 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177248,Journal Import 2591676:,//SETTLEMENT,2,,,,,2300,0
21-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471210 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177324,Journal Import 2591676:,//SETTLEMENT,2,,,,,1850,0
22-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471211 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177806,Journal Import 2591676:,//SETTLEMENT,2,,,,,450,0
22-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471212 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177807,Journal Import 2591676:,//SETTLEMENT,2,,,,,450,0
22-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471213 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177713,Journal Import 2591676:,//SETTLEMENT,2,,,,,550,0
22-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471214 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177736,Journal Import 2591676:,//SETTLEMENT,2,,,,,13900,0
22-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471215 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177727,Journal Import 2591676:,//SETTLEMENT,2,,,,,100,0
22-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471216 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177728,Journal Import 2591676:,//SETTLEMENT,2,,,,,100,0
22-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471217 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177729,Journal Import 2591676:,//SETTLEMENT,2,,,,,100,0
22-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471218 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177636,Journal Import 2591676:,//SETTLEMENT,2,,,,,1850,0
22-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471219 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177637,Journal Import 2591676:,//SETTLEMENT,2,,,,,1850,0
22-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-471220 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500177730,Journal Import 2591676:,//SETTLEMENT,2,,,,,100,0
